FID,FID_fine_g,OBJECTID,StreamID,SHAPE_Leng,FID_C2VSim,NodeID,X,Y
1305,26,27,27,54426.094264699997000,19215,19216,726214.859234999980000,4089717.578970000100000
1306,21,22,22,78748.341651800001000,21318,21319,787771.583899999970000,4089734.285019999800000
1307,23,24,24,23612.273867899999000,20044,20045,736994.547949000030000,4090096.855000000000000
1308,21,22,22,78748.341651800001000,21195,21196,787974.098075999990000,4090171.288920000200000
1309,26,27,27,54426.094264699997000,19081,19082,725809.887330000060000,4090251.326940000100000
1310,21,22,22,78748.341651800001000,21320,21321,788677.568541000020000,4090352.485979999900000
1311,23,24,24,23612.273867899999000,20046,20047,736727.847533000050000,4090884.255960000200000
1312,26,27,27,54426.094264699997000,19082,19083,725543.780833999980000,4090906.130909999800000
1313,21,22,22,78748.341651800001000,21321,21322,789306.428445999980000,4090938.711000000100000
1314,26,27,27,54426.094264699997000,18952,18953,724849.148514000000000,4091101.591899999900000
1315,26,27,27,54426.094264699997000,18953,18954,724722.347872999960000,4091572.740960000100000
1316,23,24,24,23612.273867899999000,20047,20048,736480.196971999950000,4091646.258010000000000
1317,21,22,22,78748.341651800001000,21322,21323,789391.697566000050000,4091706.133979999900000
1318,26,27,27,54426.094264699997000,18954,18955,724481.299424999980000,4092124.479970000200000
1319,21,22,22,78748.341651800001000,21199,21200,789338.404381999980000,4092260.382939999900000
1320,23,24,24,23612.273867899999000,19954,19955,736213.496428000040000,4092370.158940000000000
1321,21,22,22,78748.341651800001000,21200,21201,789231.818013999960000,4092644.093919999900000
1322,26,27,27,54426.094264699997000,18844,18845,724548.104800999980000,4092837.167969999800000
1323,21,22,22,78748.341651800001000,21325,21326,789839.360542000040000,4093049.122909999900000
1324,23,24,24,23612.273867899999000,19955,19956,735870.595692000000000,4093068.660960000000000
1325,26,27,27,54426.094264699997000,18845,18846,724091.910752999950000,4093523.075939999900000
1326,21,22,22,78748.341651800001000,21326,21327,790148.461214000010000,4093603.372000000000000
1327,21,22,22,78748.341651800001000,21456,21457,790681.393439000010000,4093688.640990000200000
1328,23,24,24,23612.273867899999000,19956,19957,735423.861354999940000,4093776.247010000100000
1329,26,27,27,54426.094264699997000,18736,18737,723507.683040000030000,4094104.591970000000000
1330,21,22,22,78748.341651800001000,21328,21329,790883.907615000030000,4094168.279900000000000
1331,23,24,24,23612.273867899999000,19868,19869,735370.568042999950000,4094511.692900000100000
1332,24,25,25,46956.717695200001000,19868,19869,735370.568042999950000,4094511.692900000100000
1333,25,26,26,25132.669663400000000,19868,19869,735370.568042999950000,4094511.692900000100000
1334,24,25,25,46956.717695200001000,19958,19959,736093.605100000040000,4094537.401949999900000
1335,24,25,25,46956.717695200001000,20052,20053,737120.190444999960000,4094569.151970000000000
1336,24,25,25,46956.717695200001000,20054,20055,738019.775598000040000,4094611.484900000000000
1337,24,25,25,46956.717695200001000,20158,20159,738813.527150999990000,4094643.234910000100000
1338,24,25,25,46956.717695200001000,20159,20160,739586.112110999990000,4094674.984929999800000
1339,24,25,25,46956.717695200001000,20160,20161,740432.780527999970000,4094674.984929999800000
1340,26,27,27,54426.094264699997000,18847,18848,723987.619552999970000,4094706.991969999900000
1341,21,22,22,78748.341651800001000,21204,21205,790574.806942999950000,4094711.870939999800000
1342,24,25,25,46956.717695200001000,20161,20162,741311.198833000030000,4094727.901920000100000
1343,21,22,22,78748.341651800001000,21203,21204,789988.581534000000000,4094754.505950000100000
1344,24,25,25,46956.717695200001000,20162,20163,742073.200369999980000,4094759.651939999800000
1345,24,25,25,46956.717695200001000,20272,20273,742803.451890000030000,4094780.818909999900000
1346,24,25,25,46956.717695200001000,20274,20275,743618.370162999960000,4094791.401949999900000
1347,24,25,25,46956.717695200001000,20394,20395,744251.506035999980000,4094928.887010000200000
1348,24,25,25,46956.717695200001000,20413,20414,756570.530687000020000,4094952.698979999900000
1349,24,25,25,46956.717695200001000,20393,20394,745077.007731999970000,4094984.448989999900000
1350,24,25,25,46956.717695200001000,20395,20396,745839.009140999990000,4095000.323940000000000
1351,24,25,25,46956.717695200001000,20412,20413,755776.779133999950000,4095032.073950000100000
1352,24,25,25,46956.717695200001000,20522,20523,757229.344511999980000,4095032.073950000100000
1353,26,27,27,54426.094264699997000,18737,18738,723350.535520000030000,4095060.362980000200000
1354,24,25,25,46956.717695200001000,20616,20617,758038.971136000010000,4095071.762019999800000
1355,24,25,25,46956.717695200001000,20410,20411,755133.840254000040000,4095151.136990000000000
1356,24,25,25,46956.717695200001000,20524,20525,758745.410049000060000,4095214.636899999800000
1357,24,25,25,46956.717695200001000,20409,20410,754324.213629000010000,4095262.261980000000000
1358,25,26,26,25132.669663400000000,19869,19870,735040.150250999960000,4095289.773920000100000
1359,24,25,25,46956.717695200001000,20278,20279,746545.448181999960000,4095341.636959999800000
1360,24,25,25,46956.717695200001000,20279,20280,747490.012534999990000,4095365.449949999800000
1361,24,25,25,46956.717695200001000,20525,20526,759602.661761999950000,4095365.449949999800000
1362,25,26,26,25132.669663400000000,19674,19675,732568.589033000050000,4095373.714910000100000
1363,25,26,26,25132.669663400000000,19775,19776,733362.340713000040000,4095373.714910000100000
1364,24,25,25,46956.717695200001000,20527,20528,761198.102531000040000,4095421.011940000100000
1365,24,25,25,46956.717695200001000,20408,20409,753990.838012999970000,4095436.887910000000000
1366,25,26,26,25132.669663400000000,19774,19775,734198.117353999990000,4095438.994909999900000
1367,24,25,25,46956.717695200001000,20419,20420,762182.354435999990000,4095468.637920000100000
1368,24,25,25,46956.717695200001000,20407,20408,753157.398907999970000,4095476.574949999800000
1369,26,27,27,54426.094264699997000,18738,18739,722904.893536000050000,4095506.127969999800000
1370,24,25,25,46956.717695200001000,20526,20527,760364.663299000010000,4095516.263009999900000
1371,24,25,25,46956.717695200001000,20280,20281,748299.639159000010000,4095532.137949999900000
1372,21,22,22,78748.341651800001000,21096,21097,790127.143838000020000,4095607.196899999900000
1373,24,25,25,46956.717695200001000,20400,20401,748998.140536000020000,4095802.012900000000000
1374,24,25,25,46956.717695200001000,20405,20406,752530.335099000020000,4095849.637990000200000
1375,24,25,25,46956.717695200001000,20420,20421,762817.355652999950000,4095849.637990000200000
1376,26,27,27,54426.094264699997000,18627,18628,722483.233118999980000,4095903.069920000200000
1377,25,26,26,25132.669663400000000,19559,19560,731857.387752000010000,4095932.515939999800000
1378,24,25,25,46956.717695200001000,20404,20405,751855.646331000030000,4096254.451940000100000
1379,24,25,25,46956.717695200001000,20421,20422,763285.669125000010000,4096365.576930000000000
1380,24,25,25,46956.717695200001000,20283,20284,749553.766649000000000,4096397.326950000100000
1381,21,22,22,78748.341651800001000,21097,21098,790169.778461999960000,4096427.911909999800000
1382,25,26,26,25132.669663400000000,19561,19562,731374.786792000060000,4096484.967009999800000
1383,26,27,27,54426.094264699997000,18741,18742,722462.921566999980000,4096611.874909999800000
1384,24,25,25,46956.717695200001000,20284,20285,750323.705720999980000,4096627.514980000000000
1385,24,25,25,46956.717695200001000,20286,20287,751165.082362000020000,4096643.389920000000000
1386,24,25,25,46956.717695200001000,20423,20424,763857.170309999960000,4096825.952990000100000
1387,25,26,26,25132.669663400000000,19563,19564,730739.785446999940000,4097113.618910000200000
1388,21,22,22,78748.341651800001000,21098,21099,790567.159070999940000,4097191.074020000200000
1389,24,25,25,46956.717695200001000,20424,20425,764515.984135000040000,4097199.015910000100000
1390,26,27,27,54426.094264699997000,18742,18743,722425.885790999980000,4097310.521950000000000
1391,25,26,26,25132.669663400000000,19564,19565,730276.234598999960000,4097659.719910000000000
1392,24,25,25,46956.717695200001000,20534,20535,765111.297799000050000,4097707.016929999900000
1393,21,22,22,78748.341651800001000,21099,21100,791180.993694999950000,4097773.159010000100000
1394,26,27,27,54426.094264699997000,18744,18745,721701.241439000000000,4097813.409000000000000
1395,26,27,27,54426.094264699997000,18743,18744,722177.492447000000000,4097855.741919999900000
1396,25,26,26,25132.669663400000000,19451,19452,729704.733414000020000,4098269.320929999900000
1397,26,27,27,54426.094264699997000,18745,18746,721732.991583000050000,4098289.660000000100000
1398,21,22,22,78748.341651800001000,21100,21101,791773.661599999990000,4098302.325989999800000
1399,24,25,25,46956.717695200001000,20427,20428,765770.111624000010000,4098302.330980000100000
1400,21,22,22,78748.341651800001000,21101,21102,792365.458848000040000,4098762.154980000100000
1401,25,26,26,25132.669663400000000,19452,19453,729114.182246000040000,4098790.021989999800000
1402,26,27,27,54426.094264699997000,18746,18747,721490.192350000030000,4098790.485990000000000
1403,26,27,27,54426.094264699997000,18632,18633,720770.822750000050000,4099000.412899999900000
1404,24,25,25,46956.717695200001000,20298,20299,766159.049863999940000,4099183.394919999900000
1405,26,27,27,54426.094264699997000,18634,18635,719643.856349000010000,4099201.047910000200000
1406,26,27,27,54426.094264699997000,18633,18634,720320.963037000040000,4099274.436960000100000
1407,21,22,22,78748.341651800001000,21212,21213,792777.624865000020000,4099380.511969999900000
1408,25,26,26,25132.669663400000000,19453,19454,728656.981349000010000,4099425.022950000100000
1409,24,25,25,46956.717695200001000,20299,20300,766730.551049000000000,4099619.957990000000000
1410,26,27,27,54426.094264699997000,18534,18535,719065.986267999980000,4099834.829930000000000
1411,26,27,27,54426.094264699997000,18635,18636,719692.870877000040000,4099888.820969999800000
1412,21,22,22,78748.341651800001000,21213,21214,793222.125728999960000,4099909.679969999900000
1413,25,26,26,25132.669663400000000,19455,19456,728212.480357000020000,4100110.824930000100000
1414,26,27,27,54426.094264699997000,18535,18536,719043.065820000020000,4100333.804010000100000
1415,24,25,25,46956.717695200001000,20300,20301,767071.864200999960000,4100374.021989999800000
1416,26,27,27,54426.094264699997000,18454,18455,718427.296220000020000,4100585.363940000100000
1417,24,25,25,46956.717695200001000,20301,20302,767712.314889000030000,4100718.999009999900000
1418,25,26,26,25132.669663400000000,19456,19457,727812.429540000040000,4100771.225960000000000
1419,24,25,25,46956.717695200001000,20302,20303,768437.102602000000000,4101060.076010000000000
1420,26,27,27,54426.094264699997000,18537,18538,718512.349532000020000,4101089.212009999900000
1421,25,26,26,25132.669663400000000,19457,19458,727507.629028000050000,4101361.776999999800000
1422,25,26,26,25132.669663400000000,19230,19231,725106.295265999970000,4101365.199970000000000
1423,25,26,26,25132.669663400000000,19348,19349,725882.025827000030000,4101380.826979999900000
1424,26,27,27,54426.094264699997000,18538,18539,718951.255260000010000,4101415.106920000200000
1425,25,26,26,25132.669663400000000,19096,19097,724285.579745000000000,4101418.492900000000000
1426,25,26,26,25132.669663400000000,19347,19348,726701.177443000020000,4101418.926950000200000
1427,24,25,25,46956.717695200001000,20181,20182,769135.618314999970000,4101580.524900000100000
1428,24,25,25,46956.717695200001000,20306,20307,769881.744779999950000,4101977.400940000100000
1429,25,26,26,25132.669663400000000,18968,18969,723792.871648999980000,4102149.178979999900000
1430,26,27,27,54426.094264699997000,18539,18540,718945.235420000040000,4102259.865960000100000
1431,24,25,25,46956.717695200001000,20307,20308,770564.371212000030000,4102310.775909999900000
1432,24,25,25,46956.717695200001000,20308,20309,771207.309965000020000,4102691.776999999800000
1433,26,27,27,54426.094264699997000,18540,18541,718501.390172000040000,4102725.372010000100000
1434,25,26,26,25132.669663400000000,18969,18970,723390.253792000000000,4102793.457899999800000
1435,26,27,27,54426.094264699997000,18541,18542,718663.818843999990000,4103179.169900000100000
1436,24,25,25,46956.717695200001000,20309,20310,771493.060492999970000,4103414.090979999900000
1437,25,26,26,25132.669663400000000,18970,18971,722899.956320000000000,4103432.977000000000000
1438,26,27,27,54426.094264699997000,18459,18460,718126.963290999990000,4103513.477990000000000
1439,25,26,26,25132.669663400000000,18972,18973,722249.779039000040000,4103997.884910000000000
1440,24,25,25,46956.717695200001000,20185,20186,771866.123788999980000,4104064.967019999900000
1441,26,27,27,54426.094264699997000,18460,18461,717672.404315000050000,4104083.889899999800000
1442,24,25,25,46956.717695200001000,20079,20080,772255.062030000030000,4104588.842989999800000
1443,25,26,26,25132.669663400000000,18973,18974,721627.517279000020000,4104670.133990000000000
1444,26,27,27,54426.094264699997000,18461,18462,717196.936154000000000,4104714.275950000200000
1445,25,26,26,25132.669663400000000,18974,18975,721151.266270000020000,4105209.884910000000000
1446,26,27,27,54426.094264699997000,18546,18547,717433.189082999950000,4105220.183910000100000
1447,24,25,25,46956.717695200001000,20080,20081,772699.563022000020000,4105239.719910000000000
1448,24,25,25,46956.717695200001000,20189,20190,773334.564238999970000,4105533.407980000100000
1449,25,26,26,25132.669663400000000,18863,18864,720592.465245999980000,4105787.735909999800000
1450,26,27,27,54426.094264699997000,18547,18548,717269.329243000010000,4105853.822949999900000
1451,26,27,27,54426.094264699997000,18648,18649,716636.101722000050000,4106127.876970000100000
1452,24,25,25,46956.717695200001000,20082,20083,773779.065103000030000,4106231.908970000200000
1453,25,26,26,25132.669663400000000,18864,18865,720040.014044999960000,4106416.386920000000000
1454,26,27,27,54426.094264699997000,18649,18650,716601.043417999990000,4106569.005930000000000
1455,24,25,25,46956.717695200001000,20192,20193,774333.463568000010000,4106733.671019999800000
1456,26,27,27,54426.094264699997000,18550,18551,716212.134362000040000,4106879.078000000200000
